Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Type,index,Batch Votes Winner,Batch Votes Loser,Accum. Votes Winner,Accum. Votes Loser
2020-11-24 21:34:17+00:00,Trump,304858,Unknown,0.0,Utah,,,31.1,,removed-margin-batch-conflict,2689.0,,,,
2020-11-24 21:21:16+00:00,Trump,304858,Unknown,0.0,Utah,,,31.1,,removed-margin-batch-conflict,2690.0,,,,
2020-11-24 21:10:24+00:00,Trump,304858,Unknown,0.0,Utah,,,31.1,,removed-margin-batch-conflict,2691.0,,,,
2020-11-24 12:48:17+00:00,Trump,304858,Unknown,0.0,Utah,,,31.1,,removed-margin-batch-conflict,2692.0,,,,
2020-11-14 00:30:24+00:00,Trump,292187,39184,0.0,Utah,,,48.2,439.3,removed-margin-batch-conflict,2708.0,,,,
2020-11-13 23:11:42+00:00,Trump,292187,39184,0.0,Utah,,,48.2,439.3,removed-margin-batch-conflict,2709.0,,,,
2020-11-13 22:14:24+00:00,Trump,292187,39184,0.0,Utah,,,48.2,439.3,removed-margin-batch-conflict,2710.0,,,,
2020-11-13 00:09:26+00:00,Trump,290905,43228,0.0,Utah,,,50.4,401.3,removed-margin-batch-conflict,2712.0,,,,
2020-11-12 23:13:22+00:00,Trump,290905,43228,0.0,Utah,,,50.4,401.3,removed-margin-batch-conflict,2713.0,,,,
2020-11-11 22:51:34+00:00,Trump,291177,83925,0.0,Utah,,,46.4,231.1,removed-margin-batch-conflict,2716.0,,,,
2020-11-11 03:23:42+00:00,Trump,291177,83925,0.0,Utah,,,46.4,231.1,removed-margin-batch-conflict,2717.0,,,,
2020-11-10 00:02:51+00:00,Trump,274613,173909,0.0,Utah,,,38.0,132.4,removed-margin-batch-conflict,2721.0,,,,
2020-11-09 22:54:03+00:00,Trump,274613,173909,0.0,Utah,,,38.0,132.4,removed-margin-batch-conflict,2722.0,,,,
2020-11-09 14:44:06+00:00,Trump,270118,183902,0.0,Utah,,,43.4,126.7,removed-margin-batch-conflict,2726.0,,,,
2020-11-07 22:51:49+00:00,Trump,256547,293832,0.0,Utah,,,23.4,95.6,removed-margin-batch-conflict,2728.0,,,,
2020-11-07 19:46:05+00:00,Trump,256547,293832,0.0,Utah,,,23.4,95.6,removed-margin-batch-conflict,2729.0,,,,
2020-11-07 02:20:08+00:00,Trump,256547,293832,0.0,Utah,,,23.4,95.6,removed-margin-batch-conflict,2730.0,,,,
2020-11-07 00:06:00+00:00,Trump,256547,293832,0.0,Utah,,,23.4,95.6,removed-margin-batch-conflict,2731.0,,,,
2020-11-06 23:07:08+00:00,Trump,256547,293832,0.0,Utah,,,23.4,95.6,removed-margin-batch-conflict,2732.0,,,,
2020-11-05 23:25:57+00:00,Trump,219134,405164,0.0,Utah,,,33.4,78.2,removed-margin-batch-conflict,2736.0,,,,
2020-11-05 22:15:13+00:00,Trump,219134,405164,0.0,Utah,,,33.4,78.2,removed-margin-batch-conflict,2737.0,,,,
2020-11-05 22:01:29+00:00,Trump,219134,405164,0.0,Utah,,,33.4,78.2,removed-margin-batch-conflict,2738.0,,,,
2020-11-04 23:14:43+00:00,Trump,219134,405164,0.0,Utah,,,33.4,78.2,removed-margin-batch-conflict,2739.0,,,,
2020-11-16 22:18:52+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2743.0,,,,
2020-11-16 21:57:32+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2744.0,,,,
2020-11-16 21:49:13+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2745.0,,,,
2020-11-16 21:33:12+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2746.0,,,,
2020-11-16 21:24:13+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2747.0,,,,
2020-11-16 21:13:53+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2748.0,,,,
2020-11-16 21:01:32+00:00,Biden,130116,Unknown,0.0,Vermont,,,12.0,,removed-margin-batch-conflict,2749.0,,,,
2020-11-16 16:49:13+00:00,Biden,130116,Unknown,92.0,Vermont,22.8,122.8,12.0,,removed-margin-batch-conflict,2750.0,,,,
2020-11-16 16:33:11+00:00,Biden,130250,Unknown,0.0,Vermont,,,11.5,,removed-margin-batch-conflict,2751.0,,,,
2020-11-11 17:40:44+00:00,Biden,130056,Unknown,0.0,Vermont,,,11.1,,removed-margin-batch-conflict,2754.0,,,,
2020-11-06 03:45:43+00:00,Biden,116100,17250,1.0,Vermont,100.0,0.0,49.1,397.8,removed-margin-batch-conflict,2756.0,,,,
2020-11-05 22:35:05+00:00,Biden,116099,17252,0.0,Vermont,,,49.1,397.7,removed-margin-batch-conflict,2757.0,,,,
2020-11-05 20:55:45+00:00,Biden,116099,17261,1.0,Vermont,0.0,100.0,49.1,397.6,removed-margin-batch-conflict,2758.0,,,,
2020-11-05 00:55:32+00:00,Biden,116100,17337,0.0,Vermont,,,49.1,396.0,removed-margin-batch-conflict,2759.0,,,,
2020-11-04 22:27:15+00:00,Biden,116100,17350,0.0,Vermont,,,49.1,395.8,removed-margin-batch-conflict,2760.0,,,,
2020-11-04 21:52:58+00:00,Biden,116100,17372,2.0,Vermont,100.0,0.0,49.1,395.3,removed-margin-batch-conflict,2761.0,,,,
2020-11-04 19:33:35+00:00,Biden,116098,17389,1.0,Vermont,100.0,0.0,49.2,395.0,removed-margin-batch-conflict,2762.0,,,,
2020-11-04 19:28:48+00:00,Biden,116097,17390,11.0,Vermont,100.0,0.0,49.2,395.0,removed-margin-batch-conflict,2763.0,,,,
2020-11-04 17:41:18+00:00,Biden,116120,17970,0.0,Vermont,,,47.1,383.9,removed-margin-batch-conflict,2765.0,,,,
2020-11-04 17:16:47+00:00,Biden,116120,17972,0.0,Vermont,,,47.1,383.9,removed-margin-batch-conflict,2766.0,,,,
2020-11-04 17:04:21+00:00,Biden,116120,17977,0.0,Vermont,,,47.1,383.8,removed-margin-batch-conflict,2767.0,,,,
2020-11-19 14:53:11+00:00,Biden,450942,17460,460.0,Virginia,100.0,0.0,25.5,1366.3,removed-margin-batch-conflict,2776.0,,,,
2020-11-18 13:33:49+00:00,Biden,451402,17247,775.0,Virginia,86.7,13.3,25.1,1383.9,removed-margin-batch-conflict,2777.0,,,,
2020-11-15 16:36:09+00:00,Biden,450625,31150,6.0,Virginia,183.3,83.3,25.4,787.3,removed-margin-batch-conflict,2778.0,,,,
2020-11-12 23:37:04+00:00,Biden,450609,31156,20.0,Virginia,5.0,105.0,25.4,787.1,removed-margin-batch-conflict,2779.0,,,,
2020-11-10 14:07:20+00:00,Biden,435411,34280,1.0,Virginia,0.0,100.0,33.8,697.3,removed-margin-batch-conflict,2798.0,,,,
2020-11-09 22:05:23+00:00,Biden,434345,38536,17.0,Virginia,0.0,100.0,37.5,624.4,removed-margin-batch-conflict,2804.0,,,,
2020-11-08 20:31:12+00:00,Biden,429730,52426,2.0,Virginia,0.0,100.0,37.1,467.8,removed-margin-batch-conflict,2820.0,,,,
2020-11-06 14:16:48+00:00,Biden,411725,87720,3.0,Virginia,100.0,0.0,37.5,289.2,removed-margin-batch-conflict,2844.0,,,,
2020-11-06 04:10:39+00:00,Biden,411722,87723,8.0,Virginia,100.0,0.0,37.5,289.2,removed-margin-batch-conflict,2845.0,,,,
2020-12-08 16:27:04+00:00,Biden,784961,1,0.0,Washington,,,49.1,40571844.5,removed-margin-batch-conflict,2862.0,,,,
2020-11-24 19:10:16+00:00,Biden,784628,31391,1.0,Washington,0.0,100.0,49.0,1341.9,removed-margin-batch-conflict,2879.0,,,,
2020-11-14 16:39:04+00:00,Biden,784239,53858,0.0,Washington,,,53.9,802.6,removed-margin-batch-conflict,2919.0,,,,
2020-11-11 22:51:34+00:00,Biden,786454,86953,0.0,Washington,,,47.4,517.5,removed-margin-batch-conflict,2939.0,,,,
2020-11-11 03:23:42+00:00,Biden,786454,86953,0.0,Washington,,,47.4,517.5,removed-margin-batch-conflict,2940.0,,,,
2020-11-17 16:22:02+00:00,Biden,20570,7,2.0,Wisconsin,100.0,0.0,64.5,149545.3,removed-margin-batch-conflict,3032.0,,,,
2020-11-16 19:38:52+00:00,Biden,20547,155,1.0,Wisconsin,100.0,0.0,67.5,6793.9,removed-margin-batch-conflict,3036.0,,,,
2020-11-16 19:31:33+00:00,Biden,20546,202,1.0,Wisconsin,0.0,100.0,67.6,5224.5,removed-margin-batch-conflict,3037.0,,,,
2020-11-12 01:43:41+00:00,Biden,20537,135,2.0,Wisconsin,0.0,100.0,70.0,7789.2,removed-margin-batch-conflict,3042.0,,,,
2020-11-06 23:07:08+00:00,Biden,20539,Unknown,2.0,Wisconsin,100.0,0.0,59.8,,removed-margin-batch-conflict,3047.0,,,,
2020-11-11 22:19:53+00:00,Trump,120068,Unknown,0.0,Wyoming,,,15.4,,removed-margin-batch-conflict,3055.0,,,,
2020-11-11 21:14:13+00:00,Trump,120068,Unknown,0.0,Wyoming,,,15.4,,removed-margin-batch-conflict,3056.0,,,,
