index,Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Margin_change_estimate,Type,Batch Votes Winner,Batch Votes Loser,Accum. Votes Winner,Accum. Votes Loser
2223,2020-11-04 17:24:40+00:00,Trump,472623,1208900,217.0,Pennsylvania,50.2,49.8,77.6,69.8,1.0,,109.0,108.0,3066775.0,2594367.0
2224,2020-11-04 17:16:47+00:00,Trump,472622,1209119,35526.0,Pennsylvania,22.2,77.8,77.8,69.8,19728.0,,7899.0,27627.0,3058876.0,2566740.0
2225,2020-11-04 17:04:21+00:00,Trump,492350,1244799,15118.0,Pennsylvania,27.6,72.4,72.0,70.0,6770.0,,4174.0,10944.0,3054702.0,2555796.0
2226,2020-11-04 16:52:58+00:00,Trump,499120,1260016,29.0,Pennsylvania,48.3,51.7,70.3,70.1,1.0,,14.0,15.0,3054688.0,2555781.0
2227,2020-11-04 16:45:02+00:00,Trump,499121,1260046,13209.0,Pennsylvania,28.2,71.8,70.3,70.1,5769.0,,3720.0,9489.0,3050968.0,2546292.0
2228,2020-11-04 16:41:26+00:00,Trump,504890,1273395,20226.0,Pennsylvania,30.9,69.1,67.0,70.1,7746.0,,6240.0,13986.0,3044728.0,2532306.0
2229,2020-11-04 16:32:53+00:00,Trump,512636,1293877,6341.0,Pennsylvania,47.7,52.3,75.5,70.1,297.0,,3022.0,3319.0,3041706.0,2528987.0
2230,2020-11-04 16:25:01+00:00,Trump,512933,1300198,33507.0,Pennsylvania,18.3,81.7,81.7,70.0,21247.0,,6130.0,27377.0,3035576.0,2501610.0
2231,2020-11-04 16:12:53+00:00,Trump,534180,1334096,14885.0,Pennsylvania,28.5,71.5,65.4,70.3,6407.0,,4239.0,10646.0,3031337.0,2490964.0
2232,2020-11-04 16:03:50+00:00,Trump,540587,1349126,547.0,Pennsylvania,49.4,50.6,56.9,70.3,7.0,,270.0,277.0,3031067.0,2490687.0
2233,2020-11-04 16:01:30+00:00,Trump,540594,1349682,4428.0,Pennsylvania,39.9,60.1,57.0,70.3,898.0,,1765.0,2663.0,3029302.0,2488024.0
2234,2020-11-04 15:52:05+00:00,Trump,541492,1354149,2736.0,Pennsylvania,26.6,73.4,56.2,70.2,1282.0,,727.0,2009.0,3028575.0,2486015.0
2235,2020-11-04 15:41:34+00:00,Trump,542774,1356910,81733.0,Pennsylvania,45.6,54.4,54.4,70.3,7227.0,,37253.0,44480.0,2991322.0,2441535.0
2236,2020-11-04 15:25:43+00:00,Trump,550001,1439464,44313.0,Pennsylvania,7.5,92.5,92.5,69.3,37655.0,,3329.0,40984.0,2987993.0,2400551.0
2237,2020-11-04 15:17:08+00:00,Trump,587656,1484069,4249.0,Pennsylvania,29.9,70.1,82.0,70.1,1711.0,,1269.0,2980.0,2986724.0,2397571.0
2238,2020-11-04 14:56:08+00:00,Trump,589367,1488344,87.0,Pennsylvania,41.4,58.6,83.9,70.1,15.0,,36.0,51.0,2986688.0,2397520.0
2239,2020-11-04 14:32:18+00:00,Trump,589382,1488432,39269.0,Pennsylvania,16.0,84.0,84.0,70.1,26697.0,,6286.0,32983.0,2980402.0,2364537.0
2240,2020-11-04 14:23:44+00:00,Trump,616079,1527993,4545.0,Pennsylvania,19.6,80.4,80.4,70.4,2761.0,,892.0,3653.0,2979510.0,2360884.0
2241,2020-11-04 13:28:22+00:00,Trump,618840,1532573,0.0,Pennsylvania,,,,70.4,511276.0,,2978618.0,2357231.0,2978618.0,2357231.0
2242,2020-11-25 04:43:14+00:00,Biden,107564,Unknown,1361.0,Rhode Island,93.8,6.2,31.4,,1191.0,,1276.0,85.0,307486.0,199922.0
2243,2020-11-24 19:47:18+00:00,Biden,106373,4130,25.0,Rhode Island,72.0,28.0,32.7,1364.1,11.0,,18.0,7.0,307468.0,199915.0
2244,2020-11-13 21:55:43+00:00,Biden,106362,4155,99.0,Rhode Island,79.8,20.2,32.7,1356.0,59.0,,79.0,20.0,307389.0,199895.0
2245,2020-11-10 23:14:20+00:00,Biden,106303,4254,174.0,Rhode Island,70.1,29.9,32.8,1324.9,70.0,,122.0,52.0,307267.0,199843.0
2246,2020-11-10 13:10:41+00:00,Biden,106233,4434,8003.0,Rhode Island,70.8,29.2,32.8,1272.4,3329.0,,5666.0,2337.0,301601.0,197506.0
2247,2020-11-06 21:54:35+00:00,Biden,102904,12556,4676.0,Rhode Island,69.5,30.5,34.2,468.1,1828.0,,3252.0,1424.0,298349.0,196082.0
2248,2020-11-04 21:21:34+00:00,Biden,101076,17367,18427.0,Rhode Island,64.9,35.1,35.1,346.9,5475.0,,11951.0,6476.0,286398.0,189606.0
2249,2020-11-04 13:28:22+00:00,Biden,95601,36062,0.0,Rhode Island,,,,185.3,197961.0,,274447.0,183130.0,274447.0,183130.0
2250,2020-11-11 15:59:24+00:00,Trump,293562,873,36.0,South Carolina,36.1,63.9,48.8,17112.4,10.0,,13.0,23.0,1385103.0,1091541.0
2251,2020-11-10 15:12:43+00:00,Trump,293572,378,14.0,South Carolina,71.4,28.6,48.8,39457.5,6.0,,10.0,4.0,1385093.0,1091537.0
2252,2020-11-09 20:06:52+00:00,Trump,293566,393,233.0,South Carolina,52.9,47.1,49.4,37952.6,123.0,updated,55.0,178.0,1385038.0,1091359.0
2253,2020-11-09 16:53:08+00:00,Trump,293689,Unknown,2.0,South Carolina,50.0,50.0,48.8,,0.0,,1.0,1.0,1385037.0,1091358.0
2254,2020-11-07 17:14:33+00:00,Trump,293689,Unknown,428.0,South Carolina,56.1,43.9,48.8,,52.0,,240.0,188.0,1384797.0,1091170.0
2255,2020-11-07 01:40:56+00:00,Trump,293637,Unknown,3140.0,South Carolina,70.9,29.1,48.9,,1312.0,,2226.0,914.0,1382571.0,1090256.0
2256,2020-11-06 23:47:09+00:00,Trump,292325,1912,24.0,South Carolina,50.0,50.0,51.7,7807.7,0.0,,12.0,12.0,1382559.0,1090244.0
2257,2020-11-06 22:03:00+00:00,Trump,292325,1936,1158.0,South Carolina,66.3,33.7,51.7,7711.5,378.0,,768.0,390.0,1381791.0,1089854.0
2258,2020-11-06 21:54:35+00:00,Trump,291947,3140,62.0,South Carolina,27.4,72.6,52.6,4767.7,28.0,,18.5,43.5,1381772.5,1089810.5
2259,2020-11-06 21:30:56+00:00,Trump,291972,3205,658.0,South Carolina,45.7,54.3,52.6,4672.4,56.0,,301.0,357.0,1381471.5,1089453.5
2260,2020-11-06 21:22:20+00:00,Trump,292028,3887,131.0,South Carolina,37.4,62.6,52.6,3862.1,33.0,,49.0,82.0,1381422.5,1089371.5
2261,2020-11-06 20:58:52+00:00,Trump,292061,4020,432.0,South Carolina,52.3,47.7,52.6,3736.4,20.0,,226.0,206.0,1381196.5,1089165.5
2262,2020-11-06 20:51:21+00:00,Trump,292041,4464,46.0,South Carolina,67.4,32.6,52.7,3369.5,16.0,,31.0,15.0,1381165.5,1089150.5
2263,2020-11-06 20:42:56+00:00,Trump,292025,4510,279.0,South Carolina,59.5,40.5,52.7,3335.5,53.0,,166.0,113.0,1380999.5,1089037.5
2264,2020-11-06 20:34:48+00:00,Trump,291972,4795,78.0,South Carolina,56.4,43.6,52.9,3139.6,10.0,,44.0,34.0,1380955.5,1089003.5
2265,2020-11-06 20:17:51+00:00,Trump,291962,4873,30.0,South Carolina,56.7,43.3,52.9,3090.1,4.0,,17.0,13.0,1380938.5,1088990.5
2266,2020-11-06 19:37:31+00:00,Trump,291958,4904,11.0,South Carolina,36.4,63.6,52.9,3070.8,3.0,,4.0,7.0,1380934.5,1088983.5
2267,2020-11-06 19:30:23+00:00,Trump,291961,4916,746.0,South Carolina,46.2,53.8,52.9,3063.5,56.0,,345.0,401.0,1380589.5,1088582.5
2268,2020-11-06 19:25:09+00:00,Trump,292017,5683,85.0,South Carolina,54.1,45.9,52.9,2657.3,7.0,,46.0,39.0,1380543.5,1088543.5
2269,2020-11-06 19:11:02+00:00,Trump,292010,5771,2507.0,South Carolina,65.7,34.3,53.0,2617.5,787.0,,1647.0,860.0,1378896.5,1087683.5
2270,2020-11-06 18:51:26+00:00,Trump,291223,8326,384.0,South Carolina,54.2,45.8,54.8,1824.8,32.0,,208.0,176.0,1378688.5,1087507.5
2271,2020-11-06 18:43:36+00:00,Trump,291191,8720,5.0,South Carolina,60.0,40.0,54.9,1744.4,1.0,,3.0,2.0,1378685.5,1087505.5
2272,2020-11-06 18:40:11+00:00,Trump,291190,8725,318.0,South Carolina,70.1,29.9,54.9,1743.4,128.0,,223.0,95.0,1378462.5,1087410.5
2273,2020-11-06 18:15:43+00:00,Trump,291062,9056,423.0,South Carolina,71.4,28.6,55.2,1680.8,181.0,,302.0,121.0,1378160.5,1087289.5
2274,2020-11-06 18:08:50+00:00,Trump,290881,9486,65.0,South Carolina,46.2,53.8,55.6,1605.9,5.0,,30.0,35.0,1378130.5,1087254.5
2275,2020-11-06 17:40:44+00:00,Trump,290886,9551,141.0,South Carolina,51.8,48.2,55.6,1595.4,5.0,,73.0,68.0,1378057.5,1087186.5
2276,2020-11-06 17:32:20+00:00,Trump,290881,9693,74.0,South Carolina,64.9,35.1,55.6,1572.7,22.0,,48.0,26.0,1378009.5,1087160.5
2277,2020-11-06 17:05:29+00:00,Trump,290859,9769,75.0,South Carolina,76.0,24.0,55.6,1560.7,39.0,,57.0,18.0,1377952.5,1087142.5
2278,2020-11-06 16:49:49+00:00,Trump,290820,9845,102.0,South Carolina,48.0,52.0,55.7,1548.9,4.0,,49.0,53.0,1377903.5,1087089.5
2279,2020-11-06 16:32:19+00:00,Trump,290824,9948,2.0,South Carolina,50.0,50.0,55.7,1533.4,0.0,,1.0,1.0,1377902.5,1087088.5
2280,2020-11-06 16:13:06+00:00,Trump,290824,9950,6.0,South Carolina,50.0,50.0,55.7,1533.1,0.0,,3.0,3.0,1377899.5,1087085.5
2281,2020-11-06 16:03:11+00:00,Trump,290824,9956,8.0,South Carolina,50.0,50.0,55.7,1532.2,0.0,,4.5,3.5,1377895.0,1087082.0
2282,2020-11-05 22:01:29+00:00,Trump,290823,9969,31979.0,South Carolina,44.3,55.7,55.7,1530.2,3673.0,,14153.0,17826.0,1363742.0,1069256.0
2283,2020-11-05 21:13:32+00:00,Trump,294496,42219,2665.0,South Carolina,36.1,63.9,67.4,403.9,741.0,,962.0,1703.0,1362780.0,1067553.0
2284,2020-11-05 19:12:36+00:00,Trump,295237,44942,1396.0,South Carolina,41.9,58.1,68.0,383.3,226.0,,585.0,811.0,1362195.0,1066742.0
2285,2020-11-05 17:09:07+00:00,Trump,295463,46361,1171.0,South Carolina,42.5,57.5,68.6,373.4,175.0,,498.0,673.0,1361697.0,1066069.0
2286,2020-11-05 15:15:31+00:00,Trump,295638,47548,560.0,South Carolina,29.1,70.9,68.7,365.5,234.0,,163.0,397.0,1361534.0,1065672.0
2287,2020-11-05 13:19:33+00:00,Trump,295872,48128,1388.0,South Carolina,39.8,60.2,68.5,361.9,282.0,,553.0,835.0,1360981.0,1064837.0
2288,2020-11-05 05:12:21+00:00,Trump,296154,49546,1365.0,South Carolina,40.5,59.5,68.5,353.3,259.0,,553.0,812.0,1360428.0,1064025.0
2289,2020-11-05 03:16:30+00:00,Trump,296413,50934,821.0,South Carolina,40.1,59.9,68.5,345.3,163.0,,329.0,492.0,1360099.0,1063533.0
2290,2020-11-05 01:41:10+00:00,Trump,296576,51771,661.0,South Carolina,36.5,63.5,68.5,340.7,179.0,,241.0,420.0,1359858.0,1063113.0
2291,2020-11-05 01:28:06+00:00,Trump,296755,52445,1583.0,South Carolina,39.2,60.8,68.4,337.1,341.0,,621.0,962.0,1359237.0,1062151.0
2292,2020-11-05 01:16:26+00:00,Trump,297096,54047,22552.0,South Carolina,28.8,71.2,68.4,328.9,9584.0,,6484.0,16068.0,1352753.0,1046083.0
2293,2020-11-05 01:00:02+00:00,Trump,306680,76918,11119.0,South Carolina,40.3,59.7,54.5,252.3,2151.0,,4484.0,6635.0,1348269.0,1039448.0
2294,2020-11-04 23:14:43+00:00,Trump,308831,88159,1626.0,South Carolina,38.8,61.2,51.4,227.8,364.0,,631.0,995.0,1347638.0,1038453.0
2295,2020-11-04 21:12:19+00:00,Trump,309195,89824,858.0,South Carolina,38.5,61.5,52.1,224.7,198.0,,330.0,528.0,1347308.0,1037925.0
2296,2020-11-04 19:21:00+00:00,Trump,309393,90697,341.0,South Carolina,37.0,63.0,52.5,223.1,89.0,,126.0,215.0,1347182.0,1037710.0
2297,2020-11-04 19:13:03+00:00,Trump,309482,91050,25294.0,South Carolina,50.3,49.7,52.6,222.5,146.0,,12720.0,12574.0,1334462.0,1025136.0
2298,2020-11-04 18:40:57+00:00,Trump,309336,116760,516.0,South Carolina,37.4,62.6,73.1,184.4,130.0,,193.0,323.0,1334269.0,1024813.0
2299,2020-11-04 17:41:18+00:00,Trump,309466,117281,532.0,South Carolina,68.0,32.0,73.3,183.9,192.0,,362.0,170.0,1333907.0,1024643.0
2300,2020-11-04 17:04:21+00:00,Trump,309274,117822,95579.0,South Carolina,26.0,74.0,74.0,183.2,45947.0,,24816.0,70763.0,1309091.0,953880.0
2301,2020-11-04 16:41:26+00:00,Trump,355221,214387,123.0,South Carolina,45.5,54.5,59.1,134.1,11.0,,56.0,67.0,1309035.0,953813.0
2302,2020-11-04 15:28:06+00:00,Trump,355232,214513,5007.0,South Carolina,40.8,59.2,59.2,134.0,919.0,,2044.0,2963.0,1306991.0,950850.0
2303,2020-11-04 13:28:22+00:00,Trump,356151,219560,0.0,South Carolina,,,,132.3,245579.0,,1304947.0,947887.0,1304947.0,947887.0
2304,2020-11-12 03:12:23+00:00,Trump,110572,166,4670.0,South Dakota,79.9,20.1,51.4,34252.8,2792.0,,3731.0,939.0,261043.0,150471.0
2305,2020-11-12 02:57:03+00:00,Trump,107780,4968,3494.0,South Dakota,79.9,20.1,63.5,1164.0,2792.0,updated,351.0,3143.0,260692.0,147328.0
2306,2020-11-11 21:52:35+00:00,Trump,110572,166,64.0,South Dakota,94.1,5.9,57.5,34252.8,60.0,updated,-1.0,65.0,260693.0,147263.0
2307,2020-11-05 22:27:06+00:00,Trump,110638,102,5.0,South Dakota,20.0,80.0,57.4,55746.5,3.0,,1.5,3.5,260691.5,147259.5
2308,2020-11-05 18:50:48+00:00,Trump,110640,108,2.0,South Dakota,50.0,50.0,57.4,52653.2,0.0,,4.5,-2.5,260687.0,147262.0
2309,2020-11-05 15:26:46+00:00,Trump,110633,119,7.0,South Dakota,71.4,28.6,57.4,47787.7,3.0,,551.5,-544.5,260135.5,147806.5
2310,2020-11-05 14:36:33+00:00,Trump,109537,130,4.0,South Dakota,50.0,50.0,59.3,43315.5,0.0,,2.0,2.0,260133.5,147804.5
2311,2020-11-04 23:57:33+00:00,Trump,109537,134,399.0,South Dakota,29.1,70.9,59.3,42024.0,167.0,,116.0,283.0,260017.5,147521.5
2312,2020-11-04 23:49:45+00:00,Trump,109704,548,39750.0,South Dakota,40.9,59.1,59.1,10329.4,7240.0,,16257.0,23493.0,243760.5,124028.5
2313,2020-11-04 21:12:19+00:00,Trump,116940,41129,7.0,South Dakota,71.4,28.6,48.6,196.0,3.0,,5.5,1.5,243755.0,124027.0
2314,2020-11-04 18:48:31+00:00,Trump,116936,41137,5.0,South Dakota,40.0,60.0,55.6,196.0,1.0,,0.0,5.0,243755.0,124022.0
2315,2020-11-04 17:16:47+00:00,Trump,116941,41146,2.0,South Dakota,50.0,50.0,44.4,195.9,0.0,,0.0,2.0,243755.0,124020.0
2316,2020-11-04 16:12:53+00:00,Trump,116943,41150,2.0,South Dakota,50.0,50.0,35.7,195.9,0.0,,1.0,1.0,243754.0,124019.0
2317,2020-11-04 16:03:50+00:00,Trump,116943,41152,2.0,South Dakota,50.0,50.0,33.3,195.9,0.0,,1.0,1.0,243753.0,124018.0
2318,2020-11-04 15:58:54+00:00,Trump,116943,41154,2.0,South Dakota,50.0,50.0,30.0,195.9,0.0,,1.5,0.5,243751.5,124017.5
2319,2020-11-04 15:21:22+00:00,Trump,116942,41159,2.0,South Dakota,50.0,50.0,20.0,195.9,0.0,,2.5,-0.5,243749.0,124018.0
2320,2020-11-04 13:28:22+00:00,Trump,116939,41164,0.0,South Dakota,,,,195.9,592096.0,,243746.0,124018.0,243746.0,124018.0
2321,2020-12-15 23:01:39+00:00,Trump,709035,Unknown,675.0,Tennessee,70.1,29.9,59.0,,271.0,,473.0,202.0,1852948.0,1143913.0
2322,2020-12-03 15:04:21+00:00,Trump,708764,Unknown,2854.0,Tennessee,38.4,61.6,61.8,,664.0,,1095.0,1759.0,1851853.0,1142154.0
2323,2020-12-03 14:07:22+00:00,Trump,709428,1562,616.0,Tennessee,44.3,55.7,62.0,23196.0,70.0,,273.0,343.0,1851580.0,1141811.0
2324,2020-12-03 03:47:20+00:00,Trump,709498,2348,3520.0,Tennessee,36.6,63.4,63.0,15449.3,946.0,,1287.0,2233.0,1850293.0,1139578.0
2325,2020-11-10 00:51:18+00:00,Trump,710444,4337,41.0,Tennessee,70.7,29.3,29.3,8398.1,17.0,,29.0,12.0,1850264.0,1139566.0
2326,2020-11-04 13:28:22+00:00,Trump,710427,4380,0.0,Tennessee,,,,8316.0,79206.0,,1850235.0,1139554.0,1850235.0,1139554.0
2327,2020-11-27 15:12:16+00:00,Trump,631017,4090,658.0,Texas,55.3,44.7,58.1,7880.7,364.0,updated,147.0,511.0,5890347.0,5259126.0
2328,2020-11-27 14:47:15+00:00,Trump,631381,521,15569.0,Texas,5.1,94.9,54.3,61558.6,794.0,updated,8181.5,7387.5,5882165.5,5251738.5
2329,2020-11-27 14:35:23+00:00,Trump,630587,Unknown,619.0,Texas,32.1,67.9,54.9,,221.0,,234.0,385.0,5881931.5,5251353.5
2330,2020-11-27 14:13:15+00:00,Trump,630738,Unknown,52.0,Texas,57.7,42.3,55.2,,8.0,,30.0,22.0,5881901.5,5251331.5
2331,2020-11-27 13:48:15+00:00,Trump,630730,Unknown,13.0,Texas,46.2,53.8,55.3,,1.0,,6.0,7.0,5881895.5,5251324.5
2332,2020-11-24 15:40:17+00:00,Trump,630731,Unknown,20.0,Texas,70.0,30.0,55.3,,8.0,,14.0,6.0,5881881.5,5251318.5
2333,2020-11-19 21:59:23+00:00,Trump,630723,Unknown,17457.0,Texas,54.7,45.3,55.3,,1655.0,,9556.0,7901.0,5872325.5,5243417.5
2334,2020-11-19 19:28:02+00:00,Trump,629068,13201,280.0,Texas,50.4,49.6,65.1,2468.6,2.0,,141.0,139.0,5872184.5,5243278.5
2335,2020-11-19 19:15:41+00:00,Trump,629066,13483,109.0,Texas,79.8,20.2,65.1,2418.1,65.0,,87.0,22.0,5872097.5,5243256.5
2336,2020-11-19 18:55:42+00:00,Trump,629001,13597,689.0,Texas,66.9,33.1,65.3,2398.0,233.0,,461.0,228.0,5871636.5,5243028.5
2337,2020-11-19 18:47:41+00:00,Trump,628768,14291,1200.0,Texas,50.4,49.6,65.8,2283.1,10.0,,605.0,595.0,5871031.5,5242433.5
2338,2020-11-19 18:39:42+00:00,Trump,628758,15508,12421.0,Texas,24.9,75.1,66.0,2107.8,6229.0,,3096.0,9325.0,5867935.5,5233108.5
2339,2020-11-19 18:30:41+00:00,Trump,634987,28147,12376.0,Texas,38.4,61.6,68.2,1195.0,2882.0,,4747.0,7629.0,5863188.5,5225479.5
2340,2020-11-16 21:13:53+00:00,Trump,637869,42697,3332.0,Texas,45.5,54.5,67.3,808.3,298.0,,1517.0,1815.0,5861671.5,5223664.5
2341,2020-11-16 21:01:32+00:00,Trump,638167,46072,1228.0,Texas,43.6,56.4,67.3,753.0,156.0,,536.0,692.0,5861135.5,5222972.5
2342,2020-11-16 19:31:33+00:00,Trump,638323,47047,1323.0,Texas,49.2,50.8,67.3,738.6,21.0,,651.0,672.0,5860484.5,5222300.5
2343,2020-11-16 13:54:52+00:00,Trump,638344,48401,7027.0,Texas,11.5,88.5,67.5,719.4,5411.0,,808.0,6219.0,5859676.5,5216081.5
2344,2020-11-15 23:24:50+00:00,Trump,643755,55518,5228.0,Texas,27.4,72.6,52.9,638.5,2368.0,,1430.0,3798.0,5858246.5,5212283.5
2345,2020-11-15 23:15:29+00:00,Trump,646123,60833,5201.0,Texas,40.8,59.2,49.1,589.1,953.0,,2124.0,3077.0,5856122.5,5209206.5
2346,2020-11-10 17:46:45+00:00,Trump,647076,66132,848.0,Texas,29.1,70.9,50.2,546.6,354.0,,247.0,601.0,5855875.5,5208605.5
2347,2020-11-10 14:17:25+00:00,Trump,647430,66998,11.0,Texas,70.0,30.0,50.1,540.5,8.0,updated,-4297.0,4308.0,5860172.5,5204297.5
2348,2020-11-09 15:02:18+00:00,Trump,656035,62635,20.0,Texas,70.0,30.0,50.8,581.6,8.0,,14.0,6.0,5860158.5,5204291.5
2349,2020-11-07 20:17:59+00:00,Trump,656027,62655,825.0,Texas,31.2,68.8,50.9,581.4,311.0,,257.0,568.0,5859901.5,5203723.5
2350,2020-11-07 02:51:05+00:00,Trump,656338,66182,9800.0,Texas,45.2,54.8,50.5,553.3,938.0,,4431.0,5369.0,5855470.5,5198354.5
2351,2020-11-06 22:14:55+00:00,Trump,657276,76129,3185.0,Texas,45.3,54.7,54.0,488.2,1443.0,updated,2314.0,871.0,5853156.5,5197483.5
2352,2020-11-06 22:03:00+00:00,Trump,655833,60791,4115.0,Texas,63.7,36.3,59.2,597.6,2621.0,updated,747.0,3368.0,5852409.5,5194115.5
2353,2020-11-06 21:30:56+00:00,Trump,658454,51173,182.0,Texas,36.3,63.7,51.0,703.1,50.0,,1958.5,-1776.5,5850451.0,5195892.0
2354,2020-11-06 14:12:24+00:00,Trump,654719,55454,112.0,Texas,45.5,54.5,58.1,649.2,10.0,,51.0,61.0,5850400.0,5195831.0
2355,2020-11-06 13:40:09+00:00,Trump,654729,55585,3.0,Texas,66.7,33.3,58.1,647.8,1.0,,2.0,1.0,5850398.0,5195830.0
2356,2020-11-06 04:10:39+00:00,Trump,654728,55985,4147.0,Texas,42.5,57.5,58.1,643.6,623.0,,1762.0,2385.0,5848636.0,5193445.0
2357,2020-11-06 00:35:53+00:00,Trump,655351,59793,3563.0,Texas,53.2,46.8,59.7,606.3,225.0,,1894.0,1669.0,5846742.0,5191776.0
2358,2020-11-05 17:21:28+00:00,Trump,655126,63781,6306.0,Texas,34.4,65.6,61.0,571.3,1972.0,,2167.0,4139.0,5844575.0,5187637.0
2359,2020-11-05 14:28:30+00:00,Trump,657098,70115,1243.0,Texas,25.1,74.9,59.2,525.7,619.0,,312.0,931.0,5844263.0,5186706.0
2360,2020-11-05 08:28:00+00:00,Trump,657717,71360,14840.0,Texas,43.6,56.4,58.8,517.8,1892.0,,6474.0,8366.0,5837789.0,5178340.0
2361,2020-11-05 00:16:49+00:00,Trump,659609,86400,1451.0,Texas,30.3,69.7,63.3,437.5,573.0,,439.0,1012.0,5837350.0,5177328.0
2362,2020-11-04 23:49:45+00:00,Trump,660182,87877,2438.0,Texas,30.8,69.2,63.1,431.3,938.0,,750.0,1688.0,5836600.0,5175640.0
2363,2020-11-04 23:41:34+00:00,Trump,661120,90346,9182.0,Texas,41.8,58.2,62.7,421.4,1514.0,,3834.0,5348.0,5832766.0,5170292.0
2364,2020-11-04 20:58:39+00:00,Trump,662634,99622,214.0,Texas,79.0,21.0,64.9,387.6,124.0,,169.0,45.0,5832597.0,5170247.0
2365,2020-11-04 20:37:49+00:00,Trump,662510,99839,203.0,Texas,50.7,49.3,65.2,386.8,3.0,,103.0,100.0,5832494.0,5170147.0
2366,2020-11-04 19:13:03+00:00,Trump,662507,100038,30024.0,Texas,34.7,65.3,65.3,386.1,9206.0,,10409.0,19615.0,5822085.0,5150532.0
2367,2020-11-04 18:16:02+00:00,Trump,671713,130254,8312.0,Texas,43.0,57.0,56.1,311.7,1156.0,,3578.0,4734.0,5818507.0,5145798.0
2368,2020-11-04 13:48:24+00:00,Trump,672869,138766,178.0,Texas,84.3,15.7,15.7,296.1,122.0,,150.0,28.0,5818357.0,5145770.0
2369,2020-11-04 13:28:22+00:00,Trump,672747,138945,0.0,Texas,,,,295.7,367889.0,,5818207.0,5145742.0,5818207.0,5145742.0
2370,2020-11-19 19:52:20+00:00,Trump,304858,Unknown,55.0,Utah,72.7,27.3,31.1,,25.0,,40.0,15.0,865140.0,560282.0
2371,2020-11-18 18:53:56+00:00,Trump,304833,37,102.0,Utah,60.8,39.2,31.1,430154.6,22.0,,62.0,40.0,865078.0,560242.0
2372,2020-11-18 16:26:51+00:00,Trump,304811,142,29.0,Utah,79.3,20.7,31.1,112111.4,17.0,,23.0,6.0,865055.0,560236.0
2373,2020-11-18 00:32:01+00:00,Trump,304794,171,507.0,Utah,70.6,29.4,31.1,93101.7,209.0,,358.0,149.0,864697.0,560087.0
2374,2020-11-17 22:18:58+00:00,Trump,304585,702,5.0,Utah,60.0,40.0,31.3,22700.9,1.0,,3.0,2.0,864694.0,560085.0
2375,2020-11-17 21:32:18+00:00,Trump,304584,707,13381.0,Utah,73.8,26.2,31.3,22540.6,6379.0,,9880.0,3501.0,854814.0,556584.0
2376,2020-11-17 20:16:59+00:00,Trump,298205,14982,280.0,Utah,92.5,7.5,37.9,1089.1,238.0,,259.0,21.0,854555.0,556563.0
2377,2020-11-17 19:57:17+00:00,Trump,297967,15270,231.0,Utah,85.7,14.3,38.3,1068.7,165.0,,198.0,33.0,854357.0,556530.0
2378,2020-11-17 19:23:21+00:00,Trump,297802,15508,677.0,Utah,76.5,23.5,38.6,1052.5,359.0,,518.0,159.0,853839.0,556371.0
2379,2020-11-17 18:46:03+00:00,Trump,297443,16213,621.0,Utah,52.2,47.8,39.2,1007.8,27.0,,324.0,297.0,853515.0,556074.0
2380,2020-11-17 18:01:02+00:00,Trump,297416,16860,1122.0,Utah,70.2,29.8,39.3,970.9,454.0,,788.0,334.0,852727.0,555740.0
2381,2020-11-17 17:27:03+00:00,Trump,296962,18023,41.0,Utah,24.4,75.6,40.1,910.2,21.0,,10.0,31.0,852717.0,555709.0
2382,2020-11-17 00:38:54+00:00,Trump,296983,18067,70.0,Utah,90.0,10.0,40.0,908.1,56.0,,63.0,7.0,852654.0,555702.0
2383,2020-11-16 22:59:53+00:00,Trump,296927,18140,5410.0,Utah,69.3,30.7,40.1,904.5,2092.0,,3751.0,1659.0,848903.0,554043.0
2384,2020-11-14 15:47:25+00:00,Trump,294835,23797,14752.0,Utah,59.0,41.0,43.7,696.8,2648.0,,8700.0,6052.0,840203.0,547991.0
2385,2020-11-13 15:24:10+00:00,Trump,292187,39184,4026.0,Utah,65.9,34.1,48.2,439.3,1282.0,,2654.0,1372.0,837549.0,546619.0
2386,2020-11-12 20:07:44+00:00,Trump,290905,43228,8176.0,Utah,49.2,50.8,50.4,401.3,128.0,,4024.0,4152.0,833525.0,542467.0
2387,2020-11-11 23:14:54+00:00,Trump,291033,51990,29546.0,Utah,49.8,50.2,50.2,342.2,144.0,,14701.0,14845.0,818824.0,527622.0
2388,2020-11-10 23:14:20+00:00,Trump,291177,83925,33568.0,Utah,53.6,46.4,46.4,231.1,2430.0,,17999.0,15569.0,800825.0,512053.0
2389,2020-11-10 22:05:21+00:00,Trump,288747,119663,26215.0,Utah,74.1,25.9,28.6,176.0,12639.0,,19427.0,6788.0,781398.0,505265.0
2390,2020-11-10 15:12:43+00:00,Trump,276108,147863,28325.0,Utah,52.6,47.4,46.2,147.5,1495.0,,14910.0,13415.0,766488.0,491850.0
2391,2020-11-09 22:23:05+00:00,Trump,274613,173909,8770.0,Utah,74.0,26.0,38.0,132.4,4202.0,,6486.0,2284.0,760002.0,489566.0
